pair_id,pair_label,variant,family,attack_family,attack_layer,attack_strength,prompt_id,donor_prompt_id,donor_source,attack_checkpoint,detected,localization_correct,first_mismatch_checkpoint,output_affecting_available,output_affecting,output_affecting_reason
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,gaussian,statistical_tamper,0.15,eval_045,eval_045,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,same_prompt_old_run_replay,material_tamper,,eval_045,eval_044,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,cross_prompt_stale_substitution,material_tamper,,eval_045,eval_044,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,wrong_shard_output,material_tamper,,eval_045,eval_046,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,scale_perturbation,material_tamper,0.15,eval_045,eval_045,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,layer_skip,material_tamper,,eval_045,eval_045,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,gaussian,statistical_tamper,0.15,eval_046,eval_046,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,same_prompt_old_run_replay,material_tamper,,eval_046,eval_045,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,cross_prompt_stale_substitution,material_tamper,,eval_046,eval_045,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,wrong_shard_output,material_tamper,,eval_046,eval_047,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,scale_perturbation,material_tamper,0.15,eval_046,eval_046,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,layer_skip,material_tamper,,eval_046,eval_046,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,gaussian,statistical_tamper,0.15,eval_047,eval_047,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,same_prompt_old_run_replay,material_tamper,,eval_047,eval_046,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,cross_prompt_stale_substitution,material_tamper,,eval_047,eval_046,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,wrong_shard_output,material_tamper,,eval_047,eval_048,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,scale_perturbation,material_tamper,0.15,eval_047,eval_047,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,layer_skip,material_tamper,,eval_047,eval_047,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,gaussian,statistical_tamper,0.15,eval_048,eval_048,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,same_prompt_old_run_replay,material_tamper,,eval_048,eval_047,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,cross_prompt_stale_substitution,material_tamper,,eval_048,eval_047,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,wrong_shard_output,material_tamper,,eval_048,eval_049,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,scale_perturbation,material_tamper,0.15,eval_048,eval_048,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,layer_skip,material_tamper,,eval_048,eval_048,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,gaussian,statistical_tamper,0.15,eval_049,eval_049,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,same_prompt_old_run_replay,material_tamper,,eval_049,eval_048,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,cross_prompt_stale_substitution,material_tamper,,eval_049,eval_048,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,wrong_shard_output,material_tamper,,eval_049,eval_050,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,scale_perturbation,material_tamper,0.15,eval_049,eval_049,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,layer_skip,material_tamper,,eval_049,eval_049,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,gaussian,statistical_tamper,0.15,eval_050,eval_050,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,same_prompt_old_run_replay,material_tamper,,eval_050,eval_049,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,cross_prompt_stale_substitution,material_tamper,,eval_050,eval_049,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,wrong_shard_output,material_tamper,,eval_050,eval_051,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,scale_perturbation,material_tamper,0.15,eval_050,eval_050,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,layer_skip,material_tamper,,eval_050,eval_050,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,gaussian,statistical_tamper,0.15,eval_051,eval_051,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,same_prompt_old_run_replay,material_tamper,,eval_051,eval_050,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,cross_prompt_stale_substitution,material_tamper,,eval_051,eval_050,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,wrong_shard_output,material_tamper,,eval_051,eval_052,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,scale_perturbation,material_tamper,0.15,eval_051,eval_051,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,layer_skip,material_tamper,,eval_051,eval_051,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,gaussian,statistical_tamper,0.15,eval_052,eval_052,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,same_prompt_old_run_replay,material_tamper,,eval_052,eval_051,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,cross_prompt_stale_substitution,material_tamper,,eval_052,eval_051,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,wrong_shard_output,material_tamper,,eval_052,eval_053,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,scale_perturbation,material_tamper,0.15,eval_052,eval_052,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,layer_skip,material_tamper,,eval_052,eval_052,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,gaussian,statistical_tamper,0.15,eval_053,eval_053,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,same_prompt_old_run_replay,material_tamper,,eval_053,eval_052,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,cross_prompt_stale_substitution,material_tamper,,eval_053,eval_052,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,wrong_shard_output,material_tamper,,eval_053,eval_054,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,scale_perturbation,material_tamper,0.15,eval_053,eval_053,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,layer_skip,material_tamper,,eval_053,eval_053,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,gaussian,statistical_tamper,0.15,eval_054,eval_054,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,same_prompt_old_run_replay,material_tamper,,eval_054,eval_053,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,cross_prompt_stale_substitution,material_tamper,,eval_054,eval_053,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,wrong_shard_output,material_tamper,,eval_054,eval_055,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,scale_perturbation,material_tamper,0.15,eval_054,eval_054,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,layer_skip,material_tamper,,eval_054,eval_054,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,gaussian,statistical_tamper,0.15,eval_055,eval_055,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,same_prompt_old_run_replay,material_tamper,,eval_055,eval_054,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,cross_prompt_stale_substitution,material_tamper,,eval_055,eval_054,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,wrong_shard_output,material_tamper,,eval_055,eval_056,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,scale_perturbation,material_tamper,0.15,eval_055,eval_055,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,layer_skip,material_tamper,,eval_055,eval_055,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,gaussian,statistical_tamper,0.15,eval_056,eval_056,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,same_prompt_old_run_replay,material_tamper,,eval_056,eval_055,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,cross_prompt_stale_substitution,material_tamper,,eval_056,eval_055,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,wrong_shard_output,material_tamper,,eval_056,eval_057,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,scale_perturbation,material_tamper,0.15,eval_056,eval_056,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,layer_skip,material_tamper,,eval_056,eval_056,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,gaussian,statistical_tamper,0.15,eval_057,eval_057,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,same_prompt_old_run_replay,material_tamper,,eval_057,eval_056,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,cross_prompt_stale_substitution,material_tamper,,eval_057,eval_056,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,wrong_shard_output,material_tamper,,eval_057,eval_058,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,scale_perturbation,material_tamper,0.15,eval_057,eval_057,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,layer_skip,material_tamper,,eval_057,eval_057,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,gaussian,statistical_tamper,0.15,eval_058,eval_058,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,same_prompt_old_run_replay,material_tamper,,eval_058,eval_057,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,cross_prompt_stale_substitution,material_tamper,,eval_058,eval_057,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,wrong_shard_output,material_tamper,,eval_058,eval_059,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,scale_perturbation,material_tamper,0.15,eval_058,eval_058,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,layer_skip,material_tamper,,eval_058,eval_058,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,gaussian,statistical_tamper,0.15,eval_059,eval_059,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,same_prompt_old_run_replay,material_tamper,,eval_059,eval_058,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,cross_prompt_stale_substitution,material_tamper,,eval_059,eval_058,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,wrong_shard_output,material_tamper,,eval_059,eval_060,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,scale_perturbation,material_tamper,0.15,eval_059,eval_059,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,layer_skip,material_tamper,,eval_059,eval_059,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,gaussian,statistical_tamper,0.15,eval_060,eval_060,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,same_prompt_old_run_replay,material_tamper,,eval_060,eval_059,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,cross_prompt_stale_substitution,material_tamper,,eval_060,eval_059,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,wrong_shard_output,material_tamper,,eval_060,eval_061,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,scale_perturbation,material_tamper,0.15,eval_060,eval_060,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,layer_skip,material_tamper,,eval_060,eval_060,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,gaussian,statistical_tamper,0.15,eval_061,eval_061,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,same_prompt_old_run_replay,material_tamper,,eval_061,eval_060,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,cross_prompt_stale_substitution,material_tamper,,eval_061,eval_060,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,wrong_shard_output,material_tamper,,eval_061,eval_062,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,scale_perturbation,material_tamper,0.15,eval_061,eval_061,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,layer_skip,material_tamper,,eval_061,eval_061,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,gaussian,statistical_tamper,0.15,eval_062,eval_062,gaussian_noise,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,same_prompt_old_run_replay,material_tamper,,eval_062,eval_061,unavailable_fallback_cross_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,cross_prompt_stale_substitution,material_tamper,,eval_062,eval_061,same_run_prev_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,wrong_shard_output,material_tamper,,eval_062,eval_063,same_run_next_prompt,C2,1,1,C2,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,scale_perturbation,material_tamper,0.15,eval_062,eval_062,scale_delta,C2,0,0,,0,,no_logits_or_output_in_capture
t4strict_pair_a_vs_b_rtxint8_40_200,stack_a_vs_stack_b_rtxint8,projcos8,projcos,layer_skip,material_tamper,,eval_062,eval_062,C1_to_C2,C2,1,1,C2,0,,no_logits_or_output_in_capture
